Date,Year,Month,Month_Number,MonthName,Quarter,FinancialYear,Gold_Price_USD_per_oz,Gold_Open_USD,Gold_High_USD,Gold_Low_USD,Gold_Daily_Change_Pct,USD_INR_Rate,Gold_Price_INR_per_oz,Gold_Price_INR_per_10g,Import_Duty_Rate_Pct,Import_Duty_Amount_INR_per_10g,GST_Rate_Pct,GST_Amount_INR_per_10g,Price_Plus_Duty_INR_per_10g,Estimated_Domestic_Gold_Price_INR_per_10g,Repo_Rate_Pct,Gold_Imports_Tonnes_Annual,Monthly_Gold_Price_Change_Pct,Monthly_USD_INR_Change_Pct,YoY_Growth_Pct,MA_3M,MA_6M,MA_12M,Rolling_Volatility_30D
2019-01-15,2019,1,1,January,Q1,FY18-19,1293.8,1289.6,1295.4,1287.6,0.42,71,91859.8,29533.6115,10,2953.36115,3,974.6091794,32486.97265,33461.58183,6.5,840,3.926540081,0.852999716,7.159882239,32997.28258,32466.68667,31851.5331,5.461498574
2019-01-16,2019,1,1,January,Q1,FY18-19,1292.3,1293.9,1295,1288.3,-0.12,70.97,91714.531,29486.90643,10,2948.690643,3,973.0679121,32435.59707,33408.66498,6.5,840,3.926540081,0.852999716,6.990417371,33007.98203,32476.29869,31862.50203,5.461278355
2019-01-17,2019,1,1,January,Q1,FY18-19,1282.6,1291.9,1292.2,1280.1,-0.75,71.09,91180.034,29315.06165,10,2931.506165,3,967.3970345,32246.56782,33213.96485,6.5,840,3.926540081,0.852999716,7.547041846,33012.27334,32483.74987,31874.21443,5.470250035
2019-01-22,2019,1,1,January,Q1,FY18-19,1284,1284.6,1286,1277.7,0.11,71.23,91459.32,29404.85419,10,2940.485419,3,970.3601882,32345.33961,33315.69979,6.5,840,3.926540081,0.852999716,7.109776368,33020.27832,32565.33298,31889.71962,5.701535062
2019-01-23,2019,1,1,January,Q1,FY18-19,1279.8,1282.3,1283.9,1275.3,-0.33,71.21,91134.558,29300.44078,10,2930.044078,3,966.9145457,32230.48486,33197.3994,6.5,840,3.926540081,0.852999716,5.385053772,33025.51776,32571.84913,31898.28704,5.461804938
2019-01-24,2019,1,1,January,Q1,FY18-19,1298.1,1280.1,1303.4,1278.9,1.43,71.02,92191.062,29640.1147,10,2964.01147,3,978.1237852,32604.12617,33582.24996,6.5,840,3.926540081,0.852999716,6.207106587,33037.36313,32582.15934,31908.19947,5.256596499
2019-01-28,2019,1,1,January,Q1,FY18-19,1308.9,1302.5,1310.8,1301.7,0.83,71.06,93010.434,29903.54892,10,2990.354892,3,986.8171143,32893.90381,33880.72092,6.5,840,3.926540081,0.852999716,9.187937143,33071.38123,32632.69873,31921.30767,5.455769034
2019-01-29,2019,1,1,January,Q1,FY18-19,1315.5,1317,1328.6,1313.5,0.5,71.4,93926.7,30198.13528,10,3019.813528,3,996.5384642,33217.94881,34214.48727,6.5,840,3.926540081,0.852999716,10.26357124,33089.84986,32646.4734,31937.39231,5.242025006
2019-01-30,2019,1,1,January,Q1,FY18-19,1325.2,1325.4,1331.1,1322.2,0.74,71.24,94407.248,30352.63505,10,3035.263505,3,1001.636957,33387.89855,34389.53551,6.5,840,3.926540081,0.852999716,10.43292642,33061.01601,32660.36221,31953.8008,5.052534858
2019-01-31,2019,1,1,January,Q1,FY18-19,1322.1,1326,1328.2,1320.6,-0.23,70.94,93789.774,30154.11255,10,3015.411255,3,995.085714,33169.5238,34164.60951,6.5,840,3.926540081,0.852999716,9.440304435,33084.49673,32675.86991,31968.68481,4.883324178
2019-02-01,2019,2,2,February,Q1,FY18-19,1294.8,1288.5,1296.9,1286.4,0.92,71.41,92461.668,29727.11655,10,2972.711655,3,980.9948462,32699.82821,33680.82305,6.5,840,-1.884467703,-0.155060615,9.623897579,33096.92019,32685.14053,31983.61837,4.76305393
2019-02-04,2019,2,2,February,Q1,FY18-19,1295.3,1296.9,1299,1292.7,-0.01,71.66,92821.198,29842.70813,10,2984.270813,3,984.8093683,32826.97894,33811.78831,6.5,840,-1.884467703,-0.155060615,8.26611374,33032.44826,32719.22047,31996.6564,4.888119351
2019-02-05,2019,2,2,February,Q1,FY18-19,1281.3,1271.6,1283.9,1269,0.73,71.52,91638.576,29462.48633,10,2946.248633,3,972.2620489,32408.73496,33380.99701,6.5,840,-1.884467703,-0.155060615,8.974757777,33042.79403,32725.97329,32010.54092,4.743573909
2019-02-07,2019,2,2,February,Q1,FY18-19,1420.9,1424.7,1441,1414.7,0.92,71.3,101310.17,32571.976,10,3257.1976,3,1074.875208,35829.17361,36904.04881,6.25,840,-1.884467703,-0.155060615,25.83190855,33147.76627,32822.97998,32048.80352,4.847146762
2019-02-10,2019,2,2,February,Q1,FY18-19,1513.8,1505.6,1525.8,1501.7,0.39,71.23,107827.974,34667.49865,10,3466.749865,3,1144.027455,38134.24852,39278.27597,6.25,840,-1.884467703,-0.155060615,39.2574413,33303.41732,32940.49775,32122.3295,5.052331369
2019-02-12,2019,2,2,February,Q1,FY18-19,1484.4,1468,1487.7,1465.4,0.79,70.56,104739.264,33674.45533,10,3367.445533,3,1111.257026,37041.90086,38153.15788,6.25,840,-1.884467703,-0.155060615,20.00558212,33468.99738,33052.70873,32152.78823,4.918103453
2019-02-13,2019,2,2,February,Q1,FY18-19,1313.9,1309.6,1317.4,1304.7,-0.09,70.86,93102.954,29933.29479,10,2993.329479,3,987.798728,32926.62427,33914.423,6.25,840,-1.884467703,-0.155060615,6.673216569,33510.14868,33061.68492,32163.5034,4.37555547
2019-02-14,2019,2,2,February,Q1,FY18-19,1322.1,1315.5,1325.8,1314.3,0.62,71.18,94107.078,30256.12815,10,3025.612815,3,998.452229,33281.74097,34280.19319,6.25,840,-1.884467703,-0.155060615,8.325030766,33526.88878,33074.24686,32176.80902,4.376461744
2019-02-19,2019,2,2,February,Q1,FY18-19,1347.9,1343.9,1349.8,1339.8,1.95,71.31,96118.749,30902.8954,10,3090.28954,3,1019.795548,33993.18494,35012.98048,6.25,840,-1.884467703,-0.155060615,11.30002448,33673.88013,33199.06124,32194.13361,4.530145711
2019-02-20,2019,2,2,February,Q1,FY18-19,1327.8,1341.7,1344.3,1323.3,-1.49,71.31,94685.418,30442.06878,10,3044.206878,3,1004.58827,33486.27566,34490.86393,6.25,840,-1.884467703,-0.155060615,9.640309003,33692.03533,33212.65916,32209.45011,4.410410048
2019-02-21,2019,2,2,February,Q1,FY18-19,1332.8,1325.8,1335.6,1323.8,0.38,71.15,94828.72,30488.14144,10,3048.814144,3,1006.108668,33536.95559,34543.06425,6.25,840,-1.884467703,-0.155060615,9.875445933,33710.53596,33226.51755,32225.13032,4.410178439
2019-02-25,2019,2,2,February,Q1,FY18-19,1328.5,1329.9,1332.4,1325.5,-0.32,70.82,94084.37,30248.82736,10,3024.882736,3,998.2113029,33273.7101,34271.9214,6.25,840,-1.884467703,-0.155060615,10.14466493,33824.47794,33309.47907,32239.1152,4.545044901
2019-02-26,2019,2,2,February,Q1,FY18-19,1321.2,1331,1332,1318.4,-0.55,71.02,93831.624,30167.56763,10,3016.756763,3,995.5297319,33184.3244,34179.85413,6.25,840,-1.884467703,-0.155060615,9.848774934,33880.56284,33342.30064,32254.59239,4.404908234
2019-02-27,2019,2,2,February,Q1,FY18-19,1316.1,1321.7,1328.9,1314,-0.39,71.15,93640.515,30106.12466,10,3010.612466,3,993.5021139,33116.73713,34110.23924,6.25,840,-1.884467703,-0.155060615,9.581774634,33945.95278,33350.38421,32269.65593,4.403816898
2019-02-28,2019,2,2,February,Q1,FY18-19,1299.2,1315.5,1316.5,1291.3,-1.28,70.83,92022.336,29585.86803,10,2958.586803,3,976.3336451,32544.45484,33520.78848,6.25,840,-1.884467703,-0.155060615,8.135574737,33936.71008,33344.06525,32282.39298,4.415510703
2019-03-01,2019,3,3,March,Q1,FY18-19,1285.8,1296.5,1300.4,1278.1,-0.7,70.9,91163.22,29309.65583,10,2930.965583,3,967.2186423,32240.62141,33207.84005,6.25,840,-2.311592047,-2.258929832,5.796677944,33921.20221,33342.64624,32291.58228,4.418359493
2019-03-04,2019,3,3,March,Q1,FY18-19,1294.3,1294.4,1298.7,1284.9,-0.08,70.91,91778.813,29507.57357,10,2950.757357,3,973.7499279,32458.33093,33432.08086,6.25,840,-2.311592047,-2.258929832,4.968470852,33896.25184,33312.34513,32299.5744,4.53467851
2019-03-06,2019,3,3,March,Q1,FY18-19,1328.7,1329.7,1334.1,1324.7,1.34,70.02,93035.574,29911.63162,10,2991.163162,3,987.0838433,32902.79478,33889.87862,6.25,840,-2.311592047,-2.258929832,8.76979739,33903.14446,33323.55294,32313.37462,4.579582061
2019-03-07,2019,3,3,March,Q1,FY18-19,1400.1,1421.6,1426.8,1388.6,-1.46,70.09,98133.009,31550.49502,10,3155.049502,3,1041.166336,34705.54453,35746.71086,6.25,840,-2.311592047,-2.258929832,20.19362596,33985.6632,33364.32483,32343.70681,4.735402473
2019-03-09,2019,3,3,March,Q1,FY18-19,1560.4,1556,1566.2,1542.6,2.03,70,109228,35117.61746,10,3511.761746,3,1158.881376,38629.37921,39788.26058,6.25,840,-2.311592047,-2.258929832,39.59172373,34176.92031,33451.61942,32381.11663,4.816548525
2019-03-10,2019,3,3,March,Q1,FY18-19,1512.9,1511.6,1522.2,1501.4,-0.06,70,105903,34048.60514,10,3404.860514,3,1123.60397,37453.46565,38577.06962,6.25,840,-2.311592047,-2.258929832,35.34242427,34272.57573,33505.00953,32431.73854,4.751011658
2019-03-12,2019,3,3,March,Q1,FY18-19,1480.2,1483.2,1489.9,1476.7,-0.28,69.62,103051.524,33131.83432,10,3313.183432,3,1093.350532,36445.01775,37538.36828,6.25,840,-2.311592047,-2.258929832,27.17857064,34440.63817,33567.80136,32472.0506,4.520173587
2019-03-13,2019,3,3,March,Q1,FY18-19,1295.1,1309.5,1310.3,1292.5,-1.08,69.52,90035.352,28947.03784,10,2894.703784,3,955.2522488,31841.74163,32796.99388,6.25,840,-2.311592047,-2.258929832,4.734699499,34450.76016,33559.8549,32479.50106,5.279045738
2019-03-14,2019,3,3,March,Q1,FY18-19,1302.9,1295.6,1306.3,1293.7,0.6,69.33,90330.057,29041.7877,10,2904.17877,3,958.3789941,31945.96647,32904.34547,6.25,840,-2.311592047,-2.258929832,5.715769389,34417.14245,33553.16602,32488.44101,5.278697434
2019-03-18,2019,3,3,March,Q1,FY18-19,1306.5,1303.7,1310.8,1302.1,0.28,68.6,89625.9,28815.39597,10,2881.539597,3,950.908067,31696.93557,32647.84363,6.25,840,-2.311592047,-2.258929832,4.765574171,34462.77123,33594.17186,32496.50458,4.66125726
2019-03-19,2019,3,3,March,Q1,FY18-19,1301.7,1306,1317.2,1298.1,-0.37,69.02,89843.334,28885.30262,10,2888.530262,3,953.2149866,31773.83289,32727.04787,6.25,840,-2.311592047,-2.258929832,5.019737285,34468.92882,33606.83671,32504.36533,4.523071876
2019-03-20,2019,3,3,March,Q1,FY18-19,1307.3,1312.7,1320.2,1302.8,0.43,68.85,90007.605,28938.11698,10,2893.811698,3,954.9578602,31831.92867,32786.88653,6.25,840,-2.311592047,-2.258929832,4.479493192,34485.04508,33598.38361,32511.42923,4.396685623
2019-03-21,2019,3,3,March,Q1,FY18-19,1312.3,1309.3,1314.7,1306.5,0.38,68.72,90181.256,28993.94707,10,2899.394707,3,956.8002533,31893.34178,32850.14203,6.25,840,-2.311592047,-2.258929832,4.199796456,34449.50371,33590.74849,32518.08266,4.373333265
2019-03-25,2019,3,3,March,Q1,FY18-19,1315,1321.5,1323,1312.1,0.21,68.88,90577.2,29121.24602,10,2912.124602,3,961.0011187,32033.37062,32994.37174,6.25,840,-2.311592047,-2.258929832,4.109498349,34418.54345,33644.24832,32523.02263,4.485159405
2019-03-26,2019,3,3,March,Q1,FY18-19,1310.4,1315.4,1318.8,1307.3,-0.35,68.98,90391.392,29061.50736,10,2906.150736,3,959.0297429,31967.6581,32926.68784,6.25,840,-2.311592047,-2.258929832,3.895930501,34423.38523,33657.93524,32529.22714,4.359623791
2019-03-27,2019,3,3,March,Q1,FY18-19,1295.3,1315,1317.6,1293.3,-1.15,69.13,89544.089,28789.09312,10,2878.909312,3,950.040073,31668.00243,32618.04251,6.25,840,-2.311592047,-2.258929832,3.610930604,34417.94345,33647.2147,32534.93954,4.367204374
2019-03-28,2019,3,3,March,Q1,FY18-19,1298.5,1295,1304.6,1291.3,0.25,69.23,89895.155,28901.96346,10,2890.196346,3,953.7647942,31792.15981,32745.9246,6.25,840,-2.311592047,-2.258929832,3.956768537,34383.10972,33638.01786,32541.20268,4.36588204
2019-04-02,2019,4,4,April,Q2,FY19-20,1319.2,1316.8,1321,1314.8,-0.22,68.91,90906.072,29226.98082,10,2922.698082,3,964.4903672,32149.67891,33114.16927,6.25,840,-0.515563937,0.592228803,5.588154511,34357.21298,33588.03552,32550.00939,4.621205937
2019-04-03,2019,4,4,April,Q2,FY19-20,1284.7,1287.8,1290.6,1282,-1.12,68.58,88104.726,28326.32717,10,2832.632717,3,934.7687967,31158.95989,32093.72869,6.25,840,-0.515563937,0.592228803,1.903734936,34311.94329,33553.07291,32547.72799,4.671168325
2019-04-04,2019,4,4,April,Q2,FY19-20,1295.6,1296.5,1297.8,1288.3,0.1,69.03,89435.268,28754.10636,10,2875.410636,3,948.8855098,31629.51699,32578.4025,6,840,-0.515563937,0.592228803,3.44266713,34306.3814,33543.1273,32553.14919,4.535505803
2019-04-06,2019,4,4,April,Q2,FY19-20,1333.6,1330.2,1348.9,1329.3,0.37,69.11,92165.096,29631.76644,10,2963.176644,3,977.8482925,32594.94308,33572.79138,6,840,-0.515563937,0.592228803,8.970673068,34332.57763,33544.5329,32566.96807,4.485729754
2019-04-09,2019,4,4,April,Q2,FY19-20,1525.5,1561.4,1561.9,1514.3,-2.24,69.28,105686.64,33979.04378,10,3397.904378,3,1121.308445,37376.94816,38498.25661,6,840,-0.515563937,0.592228803,35.45325897,34328.87518,33609.37009,32617.35034,5.091144238
2019-04-11,2019,4,4,April,Q2,FY19-20,1483.7,1511.6,1511.9,1480.7,-1.83,68.97,102330.789,32900.11263,10,3290.011263,3,1085.703717,36190.1239,37275.82761,6,840,-0.515563937,0.592228803,30.68445407,34300.10093,33648.93961,32661.1118,5.110845867
2019-04-12,2019,4,4,April,Q2,FY19-20,1483.1,1480,1485.7,1478,0.2,69.21,102645.351,33001.24666,10,3300.124666,3,1089.04114,36301.37133,37390.41247,6,840,-0.515563937,0.592228803,26.53998805,34361.90716,33687.11791,32700.32237,3.849935596
2019-04-15,2019,4,4,April,Q2,FY19-20,1277.2,1290.8,1291.7,1275.5,-1.39,69.38,88612.136,28489.46327,10,2848.946327,3,940.1522881,31338.4096,32278.56189,6,840,-0.515563937,0.592228803,0.310019655,34364.92646,33695.35081,32698.22406,5.342338166
2019-04-16,2019,4,4,April,Q2,FY19-20,1276.8,1279.5,1282.1,1275.2,-0.03,69.51,88750.368,28533.90589,10,2853.390589,3,941.6188945,31387.29648,32328.91538,6,840,-0.515563937,0.592228803,0.466499967,34342.89076,33689.34169,32698.9709,5.172706354
2019-04-17,2019,4,4,April,Q2,FY19-20,1276,1276.2,1279.7,1273,-0.06,69.43,88592.68,28483.20803,10,2848.320803,3,939.9458648,31331.52883,32271.47469,6,840,-0.515563937,0.592228803,-0.312959902,34323.65627,33674.72451,32698.46685,5.172258668
2019-04-22,2019,4,4,April,Q2,FY19-20,1273.2,1277,1278.5,1267.9,-0.22,69.64,88665.648,28506.66778,10,2850.666778,3,940.7200368,31357.33456,32298.0546,6,840,-0.515563937,0.592228803,0.144331476,34302.888,33681.83489,32701.88278,5.526361532
2019-04-23,2019,4,4,April,Q2,FY19-20,1279.4,1274.4,1280.7,1270.5,0.49,69.78,89276.532,28703.07155,10,2870.307155,3,947.2013611,31573.3787,32520.58006,6,840,-0.515563937,0.592228803,0.834300716,34289.07536,33677.24747,32703.22816,5.340713187
2019-04-24,2019,4,4,April,Q2,FY19-20,1279.7,1277.9,1284.8,1275.2,0.02,69.91,89463.827,28763.28829,10,2876.328829,3,949.1885135,31639.61712,32588.80563,6,840,-0.515563937,0.592228803,1.917065022,34268.80098,33665.90953,32706.29314,5.34038406
2019-04-25,2019,4,4,April,Q2,FY19-20,1288.8,1279.1,1290.9,1276,0.71,70.19,90460.872,29083.8457,10,2908.38457,3,959.7669081,31992.23027,32951.99718,6,840,-0.515563937,0.592228803,2.570478029,34242.46491,33658.54961,32710.42213,5.342810116
2019-04-29,2019,4,4,April,Q2,FY19-20,1285.7,1281.9,1288.2,1281.5,-0.24,69.8,89741.86,28852.67797,10,2885.267797,3,952.1383732,31737.94577,32690.08415,6,840,-0.515563937,0.592228803,3.267650301,34218.73717,33672.11805,32712.86043,5.521254165
2019-04-30,2019,4,4,April,Q2,FY19-20,1284.2,1285.2,1289.4,1274.5,-0.12,69.64,89431.688,28752.95536,10,2875.295536,3,948.8475269,31628.2509,32577.09842,6,840,-0.515563937,0.592228803,2.910729533,34181.74866,33639.07811,32717.46748,5.334257859
2019-05-02,2019,5,5,May,Q2,FY19-20,1314.4,1319.4,1319.9,1309.6,-0.36,69.4,91219.36,29327.70526,10,2932.770526,3,967.8142734,32260.47578,33228.29005,6,840,2.34391528,0.244112579,2.850815266,34172.67795,33634.79907,32722.07259,5.352068216
2019-05-03,2019,5,5,May,Q2,FY19-20,1287.6,1288.8,1291.8,1284.3,0.23,69.08,88947.408,28597.25573,10,2859.725573,3,943.7094389,31456.9813,32400.69074,6,840,2.34391528,0.244112579,-0.094043504,34136.51495,33603.4575,32721.92009,5.334400426
2019-05-06,2019,5,5,May,Q2,FY19-20,1342.7,1336.1,1344.2,1331.3,0.68,69.4,93183.38,29959.15235,10,2995.915235,3,988.6520275,32955.06758,33943.71961,6,840,2.34391528,0.244112579,7.141123427,34155.00347,33604.75248,32734.27319,5.578209791
2019-05-08,2019,5,5,May,Q2,FY19-20,1484.2,1481.1,1486.8,1468.2,1.83,69.73,103493.266,33273.85767,10,3327.385767,3,1098.037303,36601.24343,37699.28074,6,840,2.34391528,0.244112579,22.76511262,34171.5708,33665.05698,32769.40292,5.977753733
2019-05-09,2019,5,5,May,Q2,FY19-20,1515.5,1525.6,1536.2,1510.7,-0.66,70.21,106403.255,34209.44086,10,3420.944086,3,1128.911548,37630.38494,38759.29649,6,840,2.34391528,0.244112579,31.37960104,34265.19786,33733.43466,32815.9232,4.792666363
2019-05-11,2019,5,5,May,Q2,FY19-20,1493.1,1484.3,1495.9,1483.8,0.63,70.02,104546.862,33612.59665,10,3361.259665,3,1109.215689,36973.85631,38083.072,6,840,2.34391528,0.244112579,26.71507671,34240.80594,33786.9125,32856.26981,4.753553649
2019-05-12,2019,5,5,May,Q2,FY19-20,1465.1,1481,1485.3,1463.3,-1.21,70.02,102586.302,32982.26197,10,3298.226197,3,1088.414645,36280.48817,37368.90281,6,840,2.34391528,0.244112579,22.60909268,34303.36788,33843.35847,32890.89703,4.780492361
2019-05-13,2019,5,5,May,Q2,FY19-20,1296.3,1300.8,1304.2,1294.3,0.69,70.62,91544.706,29432.30642,10,2943.230642,3,971.266112,32375.53707,33346.80318,6,840,2.34391528,0.244112579,9.412398376,34207.24078,33857.54654,32893.17656,5.411114756
2019-05-14,2019,5,5,May,Q2,FY19-20,1297.8,1298,1301.7,1293.6,0.12,70.3,91235.34,29332.84294,10,2933.284294,3,967.9838172,32266.12724,33234.11106,6,840,2.34391528,0.244112579,4.675982089,34193.63455,33869.87809,32900.59957,5.252614826
2019-05-15,2019,5,5,May,Q2,FY19-20,1286.2,1297.7,1299.3,1284.2,-0.89,70.22,90316.964,29037.5782,10,2903.75782,3,958.2400807,31941.33602,32899.57611,6,840,2.34391528,0.244112579,2.735175997,34166.0222,33859.77077,32904.97909,4.082796796
2019-05-16,2019,5,5,May,Q2,FY19-20,1275.7,1287.2,1289,1274.6,-0.82,70.08,89401.056,28743.10694,10,2874.310694,3,948.5225292,31617.41764,32565.94017,6,840,2.34391528,0.244112579,2.3098616,34134.64805,33846.43231,32908.65531,4.08868282
2019-05-20,2019,5,5,May,Q2,FY19-20,1273.2,1277.7,1277.7,1269,-0.2,69.59,88601.988,28486.20062,10,2848.620062,3,940.0446203,31334.82068,32274.8653,6,840,2.34391528,0.244112579,0.686228297,34080.95951,33892.41748,32910.66516,4.089067818
2019-05-21,2019,5,5,May,Q2,FY19-20,1274.2,1274.4,1277.1,1272,0.08,69.61,88697.062,28516.76762,10,2851.676762,3,941.0533314,31368.44438,32309.49771,6,840,2.34391528,0.244112579,0.794269241,34038.18763,33875.92874,32911.93817,3.973860399
2019-05-22,2019,5,5,May,Q2,FY19-20,1285.4,1273.6,1287.1,1272.1,0.88,69.71,89605.234,28808.7517,10,2880.87517,3,950.688806,31689.62687,32640.31567,6,840,2.34391528,0.244112579,2.120762509,34000.87883,33863.19046,32915.32741,3.977430255
2019-05-23,2019,5,5,May,Q2,FY19-20,1283.6,1283.2,1284.7,1280.1,-0.14,69.66,89415.576,28747.77523,10,2874.777523,3,948.6765827,31622.55276,32571.22934,6,840,2.34391528,0.244112579,0.247440234,33973.38557,33850.00718,32915.72939,3.976870954
2019-05-28,2019,5,5,May,Q2,FY19-20,1281,1278.9,1285.2,1278.4,-0.2,69.56,89106.36,28648.35998,10,2864.835998,3,945.3958793,31513.19598,32458.59186,6,840,2.34391528,0.244112579,0.623107311,33930.25254,33937.6895,32915.79783,4.089729686
2019-05-29,2019,5,5,May,Q2,FY19-20,1292.4,1285.1,1293.9,1279.2,0.89,69.8,90209.52,29003.03416,10,2900.303416,3,957.1001271,31903.33757,32860.4377,6,840,2.34391528,0.244112579,1.86884765,33917.04552,33926.46812,32918.81206,4.093745177
2019-05-30,2019,5,5,May,Q2,FY19-20,1311.1,1293.2,1311.9,1292.5,1.45,69.81,91527.891,29426.90028,10,2942.690028,3,971.0877091,32369.5903,33340.67801,6,840,2.34391528,0.244112579,3.991168012,33919.70228,33920.42905,32925.21011,4.105247471
2019-06-02,2019,6,6,June,Q2,FY19-20,1314.2,1310.9,1315.8,1306.4,-0.02,69.63,91507.746,29420.42351,10,2942.042351,3,970.8739757,32362.46586,33333.33983,6,840,6.589844838,-1.145967626,3.909260079,33917.72746,33907.5548,32936.66388,4.159784454
2019-06-03,2019,6,6,June,Q2,FY19-20,1286.1,1287.3,1289.6,1280.8,-0.12,69.15,88933.815,28592.88547,10,2859.288547,3,943.5652207,31452.17402,32395.73924,6,840,6.589844838,-1.145967626,-0.00237137,33887.88455,33891.80672,32936.66002,4.073134296
2019-06-05,2019,6,6,June,Q2,FY19-20,1285.6,1282.4,1287.3,1279.1,0.34,69.41,89233.496,28689.23515,10,2868.923515,3,946.7447601,31558.15867,32504.90343,6,840,6.589844838,-1.145967626,2.412311674,33823.00852,33900.05548,32934.50124,3.935657509
2019-06-06,2019,6,6,June,Q2,FY19-20,1346.1,1339.7,1352.7,1334.3,0.25,69.21,93163.581,29952.78682,10,2995.278682,3,988.4419651,32948.0655,33936.50747,5.75,840,6.589844838,-1.145967626,6.922827433,33825.23399,33900.43519,32945.48751,3.984806115
2019-06-08,2019,6,6,June,Q2,FY19-20,1519.6,1486.7,1522.7,1484.3,2.39,69.32,105338.672,33867.16947,10,3386.716947,3,1117.616593,37253.88642,38371.50301,5.75,840,6.589844838,-1.145967626,27.98054457,33701.86213,33975.32906,32987.43355,4.448269976
2019-06-11,2019,6,6,June,Q2,FY19-20,1466.4,1492.1,1493.6,1461.4,-1.79,69.42,101797.488,32728.65238,10,3272.865238,3,1080.045529,36001.51762,37081.56315,5.75,840,6.589844838,-1.145967626,22.81314874,33711.00627,34065.14377,33039.3619,4.629767594
2019-06-13,2019,6,6,June,Q2,FY19-20,1344.5,1346.5,1362.2,1341.4,0.06,69.53,93483.085,30055.50974,10,3005.550974,3,991.8318215,33061.06072,34052.89254,5.75,840,6.589844838,-1.145967626,5.700976288,33734.44601,34065.01481,33059.99872,4.305042274
2019-06-17,2019,6,6,June,Q2,FY19-20,1350.7,1343.9,1358.5,1342.1,0.46,69.83,94319.381,30324.38515,10,3032.438515,3,1000.70471,33356.82367,34357.52838,5.75,840,6.589844838,-1.145967626,8.322613551,33791.0519,34119.05686,33074.47232,4.431379299
2019-06-18,2019,6,6,June,Q2,FY19-20,1348.8,1350.4,1366.6,1344.8,-0.14,69.6,93876.48,30181.98917,10,3018.198917,3,996.0056427,33200.18809,34196.19373,5.75,840,6.589844838,-1.145967626,7.813956757,33820.41247,34142.00889,33086.98956,4.283844872
2019-06-19,2019,6,6,June,Q2,FY19-20,1396.9,1364.5,1397.7,1361.3,3.57,69.64,97280.116,31276.28356,10,3127.628356,3,1032.117357,34403.91191,35436.02927,5.75,840,6.589844838,-1.145967626,11.75411826,33874.28512,34155.77507,33105.81332,4.349800273
2019-06-20,2019,6,6,June,Q2,FY19-20,1400.1,1391.2,1415.4,1386.1,0.23,69.44,97222.944,31257.90233,10,3125.790233,3,1031.510777,34383.69257,35415.20334,5.75,840,6.589844838,-1.145967626,12.43516295,33905.73243,34169.03221,33125.59549,4.348604221
2019-06-24,2019,6,6,June,Q2,FY19-20,1418.7,1423.4,1442.9,1415.1,1.33,69.32,98344.284,31618.42151,10,3161.842151,3,1043.40791,34780.26366,35823.67157,5.75,840,6.589844838,-1.145967626,14.63829353,33985.07294,34201.92218,33147.69611,4.498133979
2019-06-25,2019,6,6,June,Q2,FY19-20,1415.4,1427.2,1427.9,1405,-0.23,69.26,98030.604,31517.57105,10,3151.757105,3,1040.079845,34669.32816,35709.408,5.75,840,6.589844838,-1.145967626,14.27264198,34049.47639,34231.77062,33170.22188,4.352707904
2019-06-26,2019,6,6,June,Q2,FY19-20,1412,1412.7,1415.3,1401.4,-0.24,69.18,97682.16,31405.5437,10,3140.55437,3,1036.382942,34546.09807,35582.48102,5.75,840,6.589844838,-1.145967626,13.84311053,34108.57131,34245.84052,33192.07422,4.220644957
2019-06-27,2019,6,6,June,Q2,FY19-20,1413.7,1413.3,1427.8,1408.6,0.12,69.01,97559.437,31366.08734,10,3136.608734,3,1035.080882,34502.69608,35537.77696,5.75,840,6.589844838,-1.145967626,13.63130041,34137.73878,34259.15945,33213.60523,4.217322437
2019-07-01,2019,7,7,July,Q3,FY19-20,1285.9,1289.9,1291.4,1280.2,0.01,68.87,88559.933,28472.67962,12.5,3559.084953,3,960.9529372,32031.76457,32992.71751,5.75,840,3.325239846,-0.289813071,-0.163315598,34135.26017,34246.23657,33221.42506,4.972461011
2019-07-02,2019,7,7,July,Q3,FY19-20,1318.5,1314.3,1319.5,1311.5,0.33,68.87,90805.095,29194.51596,12.5,3649.314496,3,985.3149138,32843.83046,33829.14537,5.75,840,3.325239846,-0.289813071,2.367733404,34170.67684,34242.02353,33225.37686,5.012999751
2019-07-03,2019,7,7,July,Q3,FY19-20,1299.3,1286.7,1301.3,1285.6,1.03,68.79,89378.847,28735.96658,12.5,3591.995823,3,969.8388722,32327.96241,33297.80128,5.75,840,3.325239846,-0.289813071,0.847285867,34185.35844,34246.48115,33226.78978,4.995233342
2019-07-05,2019,7,7,July,Q3,FY19-20,1281.4,1285.6,1292.8,1280.2,-0.33,68.48,87750.272,28212.36756,12.5,3526.545946,3,952.1674053,31738.91351,32691.08091,5.75,840,3.325239846,-0.289813071,-0.835569072,34167.36435,34250.8054,33225.39858,5.010326414
2019-07-08,2019,7,7,July,Q3,FY19-20,1509.5,1512.1,1521.3,1501.6,-0.66,68.55,103476.225,33268.37886,12.5,4158.547357,3,1122.807786,37426.92622,38549.734,5.75,840,3.325239846,-0.289813071,25.97846479,34168.41491,34248.64505,33268.68326,6.006491058
